,Date,Home,Name,Position,Team,Vs,A,Bbps,BPS,CS,FA,G,GC,GW,Mins,Off,OG,On,Pl Rc,Pl Yc,Starts,TA,X A,X G,X Gi,Date_Formatted,Vs_xGC_per90_Last6,Vs_xG_per90_Last6,xG_per90_Last6,xA_per90_Last6,xGC_per90_Last6
2313,16/01/2021,True,"Areola  Alphonse Areola (Fulham, Goalkeeper)",GKP,FUL,CHE,0,20,20,0,0,0,1,19,90,0,0,0,0,0,1,0,0.0,0.0,0.0,2021-01-16,1.26,1.5016666666666667,0.0,0.0016666666666666666,1.55
2314,16/01/2021,True,"Bryan (Joe)  Joe Bryan (Fulham, Defender)",DEF,FUL,CHE,0,2,2,0,0,0,0,19,7,0,0,1,0,0,0,0,0.01,0.0,0.01,2021-01-16,1.26,1.5016666666666667,,,
2315,16/01/2021,True,"Cavaleiro  Ivan Cavaleiro (Fulham, Midfielder)",MID,FUL,CHE,0,1,1,0,0,0,1,19,79,1,0,0,0,0,1,0,0.02,0.43,0.45,2021-01-16,1.26,1.5016666666666667,0.34708520179372204,0.056502242152466374,1.57304932735426
2316,16/01/2021,True,"DeCordova-Reid  Bobby DeCordova-Reid (Fulham, Forward)",FWD,FUL,CHE,0,6,6,0,0,0,1,19,83,1,0,0,0,1,1,0,0.03,0.0,0.03,2021-01-16,1.26,1.5016666666666667,0.08333333333333334,0.027777777777777776,1.5803086419753087
2317,16/01/2021,True,"Kamara  Aboubakar Kamara (Fulham, Midfielder)",MID,FUL,CHE,0,1,1,0,0,0,0,19,7,0,0,1,0,0,0,0,0.0,0.03,0.03,2021-01-16,1.26,1.5016666666666667,,,
2318,16/01/2021,True,"Lookman  Ademola Lookman (Fulham, Midfielder)",MID,FUL,CHE,0,-2,-2,0,0,0,1,19,90,0,0,0,0,1,1,0,0.05,0.08,0.13,2021-01-16,1.26,1.5016666666666667,0.2590618336886994,0.12857142857142856,1.4049893390191897
2308,16/01/2021,False,"Ziyech  Hakim Ziyech (Chelsea, Midfielder)",MID,CHE,FUL,0,2,2,1,0,0,0,19,75,1,0,0,0,1,1,0,0.13,0.15,0.28,2021-01-16,1.55,0.9316666666666666,,,
2598,16/01/2021,True,"Yarmolenko  Andriy Yarmolenko (West Ham United, Midfielder)",MID,WHU,BUR,0,1,1,0,0,0,0,19,8,0,0,1,0,0,0,0,0.0,0.09,0.09,2021-01-16,1.4016666666666666,1.1633333333333333,,,
2572,16/01/2021,False,"Barnes (Ashley)  Ashley Barnes (Burnley, Forward)",FWD,BUR,WHU,0,1,1,0,0,0,1,19,63,1,0,0,0,1,1,0,0.01,0.05,0.06,2021-01-16,1.155,1.0016666666666667,0.21873417721518984,0.043291139240506336,1.3639999999999999
2574,16/01/2021,False,"Brady  Robert Brady (Burnley, Midfielder)",MID,BUR,WHU,0,15,15,0,0,0,1,19,90,0,0,0,0,0,1,0,0.1,0.14,0.24,2021-01-16,1.155,1.0016666666666667,0.05359801488833747,0.09156327543424318,1.3002977667493796
2596,16/01/2021,True,"Rice  Declan Rice (West Ham United, Midfielder)",MID,WHU,BUR,0,17,17,1,0,0,0,19,90,0,0,0,0,0,1,0,0.05,0.11,0.16,2021-01-16,1.4016666666666666,1.1633333333333333,0.026666666666666665,0.06833333333333334,1.155
2595,16/01/2021,True,"Ogbonna  Angelo Ogbonna (West Ham United, Defender)",DEF,WHU,BUR,0,8,20,1,0,0,0,19,90,0,0,0,0,1,1,0,0.01,0.35,0.36,2021-01-16,1.4016666666666666,1.1633333333333333,0.048333333333333346,0.03833333333333334,1.155
2594,16/01/2021,True,"Lanzini  Manuel Lanzini (West Ham United, Midfielder)",MID,WHU,BUR,0,2,2,0,0,0,0,19,22,0,0,1,0,0,0,0,0.01,0.06,0.07,2021-01-16,1.4016666666666666,1.1633333333333333,,,
2593,16/01/2021,True,"Fornals  Pablo Fornals (West Ham United, Midfielder)",MID,WHU,BUR,0,17,26,1,1,0,0,19,90,0,0,0,0,0,1,1,0.05,0.1,0.15,2021-01-16,1.4016666666666666,1.1633333333333333,0.11404958677685952,0.06446280991735537,1.1313774104683196
2592,16/01/2021,True,"Fabianski  Lukasz Fabianski (West Ham United, Goalkeeper)",GKP,WHU,BUR,0,13,25,1,0,0,0,19,90,0,0,0,0,0,1,0,0.0,0.0,0.0,2021-01-16,1.4016666666666666,1.1633333333333333,0.0,0.0,1.304
2591,16/01/2021,True,"Dawson  Craig Dawson (West Ham United, Defender)",DEF,WHU,BUR,0,12,24,1,0,0,0,19,90,0,0,0,0,0,1,0,0.07,0.0,0.07,2021-01-16,1.4016666666666666,1.1633333333333333,,,
2590,16/01/2021,True,"Cresswell (Aaron)  Aaron Cresswell (West Ham United, Defender)",DEF,WHU,BUR,0,14,26,1,0,0,0,19,90,0,0,0,0,0,1,0,0.04,0.0,0.04,2021-01-16,1.4016666666666666,1.1633333333333333,0.039999999999999994,0.10333333333333333,1.155
2589,16/01/2021,True,"Coufal  Vladimir Coufal (West Ham United, Defender)",DEF,WHU,BUR,0,10,22,1,0,0,0,19,90,0,0,0,0,0,1,0,0.17,0.0,0.17,2021-01-16,1.4016666666666666,1.1633333333333333,0.01,0.154,1.264
2588,16/01/2021,True,"Bowen  Jarrod Bowen (West Ham United, Midfielder)",MID,WHU,BUR,0,5,5,1,0,0,0,19,82,1,0,0,0,0,1,0,0.25,0.05,0.3,2021-01-16,1.4016666666666666,1.1633333333333333,0.062307692307692314,0.21692307692307689,1.2808717948717947
2587,16/01/2021,True,"Benrahma  Said Benrahma (West Ham United, Midfielder)",MID,WHU,BUR,0,9,9,1,0,0,0,19,68,1,0,0,0,0,1,0,0.03,0.03,0.06,2021-01-16,1.4016666666666666,1.1633333333333333,0.29050632911392404,0.019936708860759496,1.0584810126582278
2573,16/01/2021,False,"Gudmundsson  Johann Berg Gudmundsson (Burnley, Midfielder)",MID,BUR,WHU,0,3,3,0,0,0,1,19,45,1,0,0,0,0,1,0,0.01,0.06,0.07,2021-01-16,1.155,1.0016666666666667,,,
2586,16/01/2021,True,"Antonio  Michail Antonio (West Ham United, Forward)",FWD,WHU,BUR,0,1,28,1,0,1,0,19,90,0,0,0,0,0,1,0,0.02,0.96,0.98,2021-01-16,1.4016666666666666,1.1633333333333333,,,
2584,16/01/2021,False,"Westwood  Ashley Roy Westwood (Burnley, Midfielder)",MID,BUR,WHU,0,11,11,0,0,0,1,19,90,0,0,0,0,0,1,0,0.14,0.0,0.14,2021-01-16,1.155,1.0016666666666667,0.013333333333333332,0.27,1.4016666666666666
2583,16/01/2021,False,"Vydra  Matej Vydra (Burnley, Forward)",FWD,BUR,WHU,0,2,2,0,0,0,0,19,27,0,0,1,0,0,0,0,0.01,0.0,0.01,2021-01-16,1.155,1.0016666666666667,,,
2582,16/01/2021,False,"Tarkowski  James Tarkowski (Burnley, Defender)",DEF,BUR,WHU,0,12,12,0,0,0,1,19,90,0,0,0,0,0,1,0,0.0,0.0,0.0,2021-01-16,1.155,1.0016666666666667,0.12166666666666667,0.03833333333333334,1.4016666666666666
2581,16/01/2021,False,"Rodriguez  Jay Rodriguez (Burnley, Forward)",FWD,BUR,WHU,0,4,4,0,0,0,0,19,18,0,0,1,0,0,0,0,0.01,0.02,0.03,2021-01-16,1.155,1.0016666666666667,0.10799999999999998,0.030000000000000002,1.6069333333333335
2580,16/01/2021,False,"Pope  Nick Pope (Burnley, Goalkeeper)",GKP,BUR,WHU,0,14,14,0,0,0,1,19,90,0,0,0,0,0,1,0,0.01,0.0,0.01,2021-01-16,1.155,1.0016666666666667,0.0,0.006666666666666666,1.4016666666666666
2579,16/01/2021,False,"Pieters  Erik Pieters (Burnley, Defender)",DEF,BUR,WHU,0,11,11,0,0,0,1,19,90,0,0,0,0,0,1,0,0.03,0.0,0.03,2021-01-16,1.155,1.0016666666666667,0.016304347826086956,0.003260869565217391,1.2309057971014492
2578,16/01/2021,False,"Mee  Ben Mee (Burnley, Defender)",DEF,BUR,WHU,0,14,14,0,0,0,1,19,90,0,0,0,0,0,1,0,0.02,0.12,0.14,2021-01-16,1.155,1.0016666666666667,0.16333333333333333,0.006666666666666666,1.4016666666666666
2577,16/01/2021,False,"McNeil  Dwight McNeil (Burnley, Midfielder)",MID,BUR,WHU,0,8,8,0,0,0,0,19,45,0,0,1,0,0,0,0,0.02,0.03,0.05,2021-01-16,1.155,1.0016666666666667,,,
2576,16/01/2021,False,"Lowton  Matthew Lowton (Burnley, Defender)",DEF,BUR,WHU,0,10,10,0,0,0,1,19,90,0,0,0,0,0,1,0,0.04,0.02,0.06,2021-01-16,1.155,1.0016666666666667,0.011666666666666667,0.03833333333333334,1.4016666666666666
2575,16/01/2021,False,"Brownhill  Josh Brownhill (Burnley, Midfielder)",MID,BUR,WHU,0,11,11,0,0,0,1,19,90,0,0,0,0,0,1,0,0.04,0.05,0.09,2021-01-16,1.155,1.0016666666666667,0.07333333333333333,0.03833333333333334,1.4016666666666666
2585,16/01/2021,False,"Wood  Chris Wood (Burnley, Forward)",FWD,BUR,WHU,0,5,5,0,0,0,1,19,72,1,0,0,0,0,1,0,0.01,0.03,0.04,2021-01-16,1.155,1.0016666666666667,0.5360557768924303,0.028685258964143426,1.3948207171314742
2626,16/01/2021,False,"Ajayi  Semi Ajayi (West Bromwich Albion, Defender)",DEF,WBA,WOL,0,4,16,0,0,1,2,19,90,0,0,0,0,1,1,0,0.04,0.17,0.21,2021-01-16,1.2400000000000002,0.9349999999999999,0.055,0.006666666666666666,1.9766666666666666
2650,16/01/2021,True,"Traoré  Adama Traoré (Wolverhampton Wanderers, Midfielder)",MID,WOL,WBA,0,12,12,0,0,0,3,19,90,0,0,0,0,0,1,0,0.27,0.07,0.34,2021-01-16,1.9766666666666666,0.5216666666666666,0.030091185410334353,0.12857142857142856,1.3718844984802434
2628,16/01/2021,False,"Button  David Button (West Bromwich Albion, Goalkeeper)",GKP,WBA,WOL,0,18,18,0,0,0,2,19,90,0,0,0,0,0,1,0,0.0,0.0,0.0,2021-01-16,1.2400000000000002,0.9349999999999999,,,
2355,16/01/2021,False,"Groß  Pascal Groß (Brighton and Hove Albion, Midfielder)",MID,BHA,LEE,0,7,7,1,0,0,0,19,90,0,0,0,0,0,1,0,0.02,0.0,0.02,2021-01-16,1.8683333333333334,1.7233333333333336,,,
2407,16/01/2021,True,"Albrighton  Marc Albrighton (Leicester City, Midfielder)",MID,LEI,SOU,0,7,7,1,0,0,0,19,90,0,0,0,0,1,1,0,0.15,0.0,0.15,2021-01-16,0.8716666666666667,0.8450000000000001,,,
2408,16/01/2021,True,"Barnes (Harvey)  Harvey Barnes (Leicester City, Midfielder)",MID,LEI,SOU,0,6,24,1,0,1,0,19,90,0,0,0,0,0,1,0,0.62,1.05,1.67,2021-01-16,0.8716666666666667,0.8450000000000001,0.13538135593220338,0.05338983050847458,0.9662711864406781
2409,16/01/2021,True,"Castagne  Timothy Castagne (Leicester City, Defender)",DEF,LEI,SOU,0,9,21,1,0,0,0,19,90,0,0,0,0,0,1,0,0.01,0.08,0.09,2021-01-16,0.8716666666666667,0.8450000000000001,,,
2410,16/01/2021,True,"Evans  Jonny Evans (Leicester City, Defender)",DEF,LEI,SOU,0,13,25,1,0,0,0,19,90,0,0,0,0,0,1,0,0.0,0.0,0.0,2021-01-16,0.8716666666666667,0.8450000000000001,0.014,0.006,0.8640000000000001
2411,16/01/2021,True,"Fofana  Wesley Fofana (Leicester City, Defender)",DEF,LEI,SOU,0,5,5,0,0,0,0,19,53,1,0,0,0,1,1,0,0.01,0.0,0.01,2021-01-16,0.8716666666666667,0.8450000000000001,0.05,0.034,1.05
2412,16/01/2021,True,"Iheanacho  Kelechi Iheanacho (Leicester City, Forward)",FWD,LEI,SOU,0,3,3,0,0,0,0,19,1,0,0,1,0,0,0,0,0.0,0.0,0.0,2021-01-16,0.8716666666666667,0.8450000000000001,,,
2413,16/01/2021,True,"Justin  James Justin (Leicester City, Defender)",DEF,LEI,SOU,0,17,29,1,0,0,0,19,90,0,0,0,0,0,1,0,0.04,0.0,0.04,2021-01-16,0.8716666666666667,0.8450000000000001,0.0,0.15166666666666667,0.955
2414,16/01/2021,True,"Maddison  James Maddison (Leicester City, Midfielder)",MID,LEI,SOU,0,6,27,1,0,1,0,19,77,1,0,0,0,0,1,0,0.08,0.09,0.17,2021-01-16,0.8716666666666667,0.8450000000000001,0.1468085106382979,0.1595744680851064,1.070354609929078
2415,16/01/2021,True,"Ndidi  Onyinye Wilfred Ndidi (Leicester City, Midfielder)",MID,LEI,SOU,0,9,9,1,0,0,0,19,90,0,0,0,0,0,1,0,0.01,0.08,0.09,2021-01-16,0.8716666666666667,0.8450000000000001,0.024545454545454547,0.014318181818181817,1.0536363636363635
2416,16/01/2021,True,"Ayoze Pérez  Ayoze Pérez Gutiérrez (Leicester City, Midfielder)",MID,LEI,SOU,0,3,3,0,0,0,0,19,13,0,0,1,0,0,0,0,0.02,0.0,0.02,2021-01-16,0.8716666666666667,0.8450000000000001,,,
2417,16/01/2021,True,"Schmeichel  Kasper Schmeichel (Leicester City, Goalkeeper)",GKP,LEI,SOU,0,14,26,1,0,0,0,19,90,0,0,0,0,0,1,0,0.0,0.0,0.0,2021-01-16,0.8716666666666667,0.8450000000000001,0.0,0.0,0.955
2418,16/01/2021,True,"Söyüncü  Caglar Söyüncü (Leicester City, Defender)",DEF,LEI,SOU,0,8,8,0,0,0,0,19,37,0,0,1,0,0,0,0,0.0,0.0,0.0,2021-01-16,0.8716666666666667,0.8450000000000001,,,
2419,16/01/2021,True,"Tielemans  Youri Tielemans (Leicester City, Midfielder)",MID,LEI,SOU,2,22,40,1,0,0,0,19,90,0,0,0,0,0,1,2,0.07,0.0,0.07,2021-01-16,0.8716666666666667,0.8450000000000001,0.057763975155279514,0.05031055900621119,1.0110559006211182
2420,16/01/2021,True,"Vardy  Jamie Vardy (Leicester City, Forward)",FWD,LEI,SOU,0,-2,-2,1,0,0,0,19,89,1,0,0,0,0,1,0,0.0,0.88,0.88,2021-01-16,0.8716666666666667,0.8450000000000001,0.5422832980972516,0.04947145877378435,1.0211839323467231
2421,16/01/2021,False,"Adams  Che Adams (Southampton, Forward)",FWD,SOU,LEI,0,5,5,0,0,0,1,19,72,1,0,0,0,0,1,0,0.01,0.05,0.06,2021-01-16,0.9550000000000001,1.2650000000000001,0.2561881188118812,0.14702970297029705,0.7103960396039605
2422,16/01/2021,False,"Armstrong  Stuart Armstrong (Southampton, Midfielder)",MID,SOU,LEI,0,12,12,0,0,0,2,19,90,0,0,0,0,0,1,0,0.07,0.05,0.12,2021-01-16,0.9550000000000001,1.2650000000000001,0.04186046511627907,0.03662790697674419,0.8284011627906975
2356,16/01/2021,False,"Mac Allister  Alexis Mac Allister (Brighton and Hove Albion, Midfielder)",MID,BHA,LEE,1,12,21,1,0,0,0,19,63,1,0,0,0,0,1,1,0.71,0.0,0.71,2021-01-16,1.8683333333333334,1.7233333333333336,,,
2357,16/01/2021,False,"March  Solomon March (Brighton and Hove Albion, Midfielder)",MID,BHA,LEE,0,8,8,1,0,0,0,19,90,0,0,0,0,0,1,0,0.05,0.0,0.05,2021-01-16,1.8683333333333334,1.7233333333333336,0.04232673267326732,0.147029702970297,1.1500990099009902
2358,16/01/2021,False,"Maupay  Neal Maupay (Brighton and Hove Albion, Forward)",FWD,BHA,LEE,0,5,32,1,0,1,0,19,81,1,0,0,0,0,1,0,0.1,0.68,0.78,2021-01-16,1.8683333333333334,1.7233333333333336,0.6020689655172414,0.024827586206896554,1.246551724137931
2359,16/01/2021,False,"Pröpper  Davy Pröpper (Brighton and Hove Albion, Midfielder)",MID,BHA,LEE,0,4,4,0,0,0,0,19,9,0,0,1,0,0,0,0,0.0,0.0,0.0,2021-01-16,1.8683333333333334,1.7233333333333336,,,
2377,16/01/2021,True,"Poveda-Ocampo  Ian Carlo Poveda-Ocampo (Leeds United, Midfielder)",MID,LEE,BHA,0,3,3,0,0,0,0,19,15,0,0,1,0,0,0,0,0.0,0.0,0.0,2021-01-16,1.2533333333333334,1.3,,,
2376,16/01/2021,True,"Rodrigo  Rodrigo Moreno Machado (Leeds United, Forward)",FWD,LEE,BHA,0,6,6,0,0,0,1,19,62,1,0,0,0,0,1,0,0.01,0.0,0.01,2021-01-16,1.2533333333333334,1.3,0.2210526315789474,0.16973684210526316,1.915482456140351
2375,16/01/2021,True,"Klich  Mateusz Klich (Leeds United, Midfielder)",MID,LEE,BHA,0,11,11,0,0,0,1,19,90,0,0,0,0,0,1,0,0.03,0.06,0.09,2021-01-16,1.2533333333333334,1.3,0.22191780821917811,0.22808219178082192,1.8060502283105024
2374,16/01/2021,True,"Hernández  Pablo Hernández (Leeds United, Midfielder)",MID,LEE,BHA,0,4,4,0,0,0,0,19,23,0,0,1,0,0,0,0,0.04,0.0,0.04,2021-01-16,1.2533333333333334,1.3,,,
2373,16/01/2021,True,"Harrison  Jack Harrison (Leeds United, Midfielder)",MID,LEE,BHA,0,11,11,0,0,0,1,19,90,0,0,0,0,0,1,0,0.07,0.08,0.15,2021-01-16,1.2533333333333334,1.3,0.24914163090128758,0.18347639484978542,1.8735407725321886
2372,16/01/2021,True,"Raphinha  Raphael Dias Belloli (Leeds United, Midfielder)",MID,LEE,BHA,0,9,9,0,0,0,1,19,75,1,0,0,0,0,1,0,0.1,0.0,0.1,2021-01-16,1.2533333333333334,1.3,0.18140900195694717,0.18845401174168297,1.905812133072407
2371,16/01/2021,True,"Dallas  Stuart Dallas (Leeds United, Defender)",DEF,LEE,BHA,0,13,13,0,0,0,1,19,90,0,0,0,0,0,1,0,0.01,0.0,0.01,2021-01-16,1.2533333333333334,1.3,0.13,0.04666666666666667,1.8683333333333336
2370,16/01/2021,True,"Cooper  Liam Cooper (Leeds United, Defender)",DEF,LEE,BHA,0,21,21,0,0,0,1,19,90,0,0,0,0,0,1,0,0.04,0.06,0.1,2021-01-16,1.2533333333333334,1.3,,,
2423,16/01/2021,False,"Bednarek  Jan Bednarek (Southampton, Defender)",DEF,SOU,LEI,0,13,13,0,0,0,2,19,90,0,0,0,0,0,1,0,0.02,0.0,0.02,2021-01-16,0.9550000000000001,1.2650000000000001,0.0,0.10000000000000002,0.8716666666666667
2369,16/01/2021,True,"Kiko Casilla  Francisco Casilla Cortés (Leeds United, Goalkeeper)",GKP,LEE,BHA,0,12,12,0,0,0,1,19,90,0,0,0,0,0,1,0,0.0,0.0,0.0,2021-01-16,1.2533333333333334,1.3,,,
2367,16/01/2021,True,"Ayling  Luke Ayling (Leeds United, Defender)",DEF,LEE,BHA,0,11,11,0,0,0,1,19,90,0,0,0,0,1,1,0,0.02,0.0,0.02,2021-01-16,1.2533333333333334,1.3,0.07166666666666666,0.07333333333333333,1.8683333333333336
2366,16/01/2021,True,"Alioski  Ezgjan Alioski (Leeds United, Defender)",DEF,LEE,BHA,0,11,11,0,0,0,1,19,67,1,0,0,0,0,1,0,0.08,0.0,0.08,2021-01-16,1.2533333333333334,1.3,0.12473347547974414,0.04989339019189766,1.8783155650319827
2365,16/01/2021,False,"White (Ben)  Ben White (Brighton and Hove Albion, Defender)",DEF,BHA,LEE,0,8,20,1,0,0,0,19,90,0,0,0,0,0,1,0,0.01,0.09,0.1,2021-01-16,1.8683333333333334,1.7233333333333336,0.0,0.10833333333333334,1.3129166666666665
2364,16/01/2021,False,"Webster  Adam Webster (Brighton and Hove Albion, Defender)",DEF,BHA,LEE,0,8,20,1,0,0,0,19,90,0,0,0,0,1,1,0,0.01,0.03,0.04,2021-01-16,1.8683333333333334,1.7233333333333336,0.06666666666666668,0.04666666666666667,1.2533333333333334
2363,16/01/2021,False,"Veltman  Joël Veltman (Brighton and Hove Albion, Defender)",DEF,BHA,LEE,0,13,25,1,0,0,0,19,90,0,0,0,0,0,1,0,0.04,0.0,0.04,2021-01-16,1.8683333333333334,1.7233333333333336,0.008256880733944955,0.06055045871559633,1.4018348623853212
2362,16/01/2021,False,"Trossard  Leandro Trossard (Brighton and Hove Albion, Midfielder)",MID,BHA,LEE,0,3,3,1,0,0,0,19,73,1,0,0,0,0,1,0,0.19,0.08,0.27,2021-01-16,1.8683333333333334,1.7233333333333336,0.09200000000000001,0.304,1.276688888888889
2361,16/01/2021,False,"Tau  Percy Tau (Brighton and Hove Albion, Forward)",FWD,BHA,LEE,0,2,2,0,0,0,0,19,17,0,0,1,0,0,0,0,0.0,0.0,0.0,2021-01-16,1.8683333333333334,1.7233333333333336,,,
2360,16/01/2021,False,"Sanchez  Robert Sanchez (Brighton and Hove Albion, Goalkeeper)",GKP,BHA,LEE,0,13,25,1,0,0,0,19,90,0,0,0,0,0,1,0,0.0,0.0,0.0,2021-01-16,1.8683333333333334,1.7233333333333336,0.0,0.0,1.2533333333333334
2368,16/01/2021,True,"Bamford  Patrick Bamford (Leeds United, Forward)",FWD,LEE,BHA,0,4,4,0,0,0,1,19,90,0,0,0,0,0,1,0,0.03,0.0,0.03,2021-01-16,1.2533333333333334,1.3,0.5976833976833977,0.04169884169884169,1.8880694980694979
2627,16/01/2021,False,"Bartley  Kyle Bartley (West Bromwich Albion, Defender)",DEF,WBA,WOL,1,13,22,0,0,0,2,19,90,0,0,0,0,0,1,1,0.08,0.0,0.08,2021-01-16,1.2400000000000002,0.9349999999999999,,,
2424,16/01/2021,False,"Bertrand  Ryan Bertrand (Southampton, Defender)",DEF,SOU,LEI,0,9,9,0,0,0,2,19,90,0,0,0,0,1,1,0,0.02,0.05,0.07,2021-01-16,0.9550000000000001,1.2650000000000001,0.006666666666666666,0.043333333333333335,0.8716666666666667
2426,16/01/2021,False,"Long (Shane)  Shane Long (Southampton, Forward)",FWD,SOU,LEI,0,-1,-1,0,0,0,1,19,18,0,0,1,0,0,0,0,0.0,0.0,0.0,2021-01-16,0.9550000000000001,1.2650000000000001,,,
2645,16/01/2021,True,"Moutinho  João Moutinho (Wolverhampton Wanderers, Midfielder)",MID,WOL,WBA,0,10,10,0,0,0,3,19,79,1,0,0,0,0,1,0,0.07,0.0,0.07,2021-01-16,1.9766666666666666,0.5216666666666666,0.006150341685649203,0.09020501138952164,1.2987015945330296
2644,16/01/2021,True,"Gibbs-White  Morgan Gibbs-White (Wolverhampton Wanderers, Midfielder)",MID,WOL,WBA,0,9,9,0,0,0,0,19,30,0,0,1,0,0,0,0,0.04,0.0,0.04,2021-01-16,1.9766666666666666,0.5216666666666666,,,
2643,16/01/2021,True,"Dendoncker (Leander)  Leander Dendoncker (Wolverhampton Wanderers, Midfielder)",MID,WOL,WBA,0,4,4,0,0,0,3,19,90,0,0,0,0,1,1,0,0.13,0.12,0.25,2021-01-16,1.9766666666666666,0.5216666666666666,,,
2642,16/01/2021,True,"Cutrone  Patrick Cutrone (Wolverhampton Wanderers, Forward)",FWD,WOL,WBA,0,2,2,0,0,0,0,19,11,0,0,1,0,0,0,0,0.0,0.08,0.08,2021-01-16,1.9766666666666666,0.5216666666666666,,,
2641,16/01/2021,True,"Coady  Conor Coady (Wolverhampton Wanderers, Defender)",DEF,WOL,WBA,0,8,8,0,0,0,3,19,64,1,0,0,0,0,1,0,0.01,0.0,0.01,2021-01-16,1.9766666666666666,0.5216666666666666,0.006666666666666666,0.003333333333333333,1.2400000000000002
2640,16/01/2021,True,"Boly  Willy Boly (Wolverhampton Wanderers, Defender)",DEF,WOL,WBA,1,14,35,0,0,1,3,19,90,0,0,0,0,0,1,1,0.15,0.49,0.64,2021-01-16,1.9766666666666666,0.5216666666666666,,,
2639,16/01/2021,True,"Ait Nouri  Rayan Ait Nouri (Wolverhampton Wanderers, Defender)",DEF,WOL,WBA,0,2,2,0,0,0,0,19,26,0,0,1,0,0,0,0,0.01,0.03,0.04,2021-01-16,1.9766666666666666,0.5216666666666666,0.03391304347826087,0.07304347826086956,1.4317391304347826
2638,16/01/2021,False,"Snodgrass  Robert Snodgrass (West Bromwich Albion, Midfielder)",MID,WBA,WOL,0,13,13,0,0,0,2,19,90,0,0,0,0,0,1,0,0.01,0.08,0.09,2021-01-16,1.2400000000000002,0.9349999999999999,,,
2637,16/01/2021,False,"Sawyers  Romaine Sawyers (West Bromwich Albion, Midfielder)",MID,WBA,WOL,0,10,10,0,0,0,2,19,90,0,0,0,0,0,1,0,0.02,0.04,0.06,2021-01-16,1.2400000000000002,0.9349999999999999,0.004999999999999999,0.030000000000000002,1.9766666666666666
2636,16/01/2021,False,"Robson-Kanu  Hal Robson-Kanu (West Bromwich Albion, Forward)",FWD,WBA,WOL,0,-2,-2,0,0,0,0,19,21,0,0,1,0,0,0,0,0.0,0.0,0.0,2021-01-16,1.2400000000000002,0.9349999999999999,,,
2635,16/01/2021,False,"Robinson (Callum)  Callum Robinson (West Bromwich Albion, Forward)",FWD,WBA,WOL,0,7,25,0,2,0,2,19,90,0,0,0,0,0,1,2,0.0,0.29,0.29,2021-01-16,1.2400000000000002,0.9349999999999999,0.014754098360655738,0.07377049180327869,1.9970163934426233
2634,16/01/2021,False,"O'Shea  Dara O&#039;Shea (West Bromwich Albion, Defender)",DEF,WBA,WOL,0,10,10,0,0,0,2,19,90,0,0,0,0,0,1,0,0.01,0.0,0.01,2021-01-16,1.2400000000000002,0.9349999999999999,0.004999999999999999,0.006666666666666666,1.9766666666666666
2633,16/01/2021,False,"Livermore  Jake Livermore (West Bromwich Albion, Midfielder)",MID,WBA,WOL,0,6,6,0,0,0,2,19,90,0,0,0,0,0,1,0,0.0,0.0,0.0,2021-01-16,1.2400000000000002,0.9349999999999999,,,
2632,16/01/2021,False,"Grosicki  Kamil Grosicki (West Bromwich Albion, Midfielder)",MID,WBA,WOL,0,10,10,0,0,0,2,19,69,1,0,0,0,0,1,0,0.05,0.12,0.17,2021-01-16,1.2400000000000002,0.9349999999999999,,,
2631,16/01/2021,False,"Gibbs  Kieran Gibbs (West Bromwich Albion, Defender)",DEF,WBA,WOL,0,8,8,0,0,0,2,19,90,0,0,0,0,0,1,0,0.02,0.06,0.08,2021-01-16,1.2400000000000002,0.9349999999999999,,,
2630,16/01/2021,False,"Furlong  Darnell Furlong (West Bromwich Albion, Defender)",DEF,WBA,WOL,0,3,3,0,0,0,0,19,8,0,0,1,0,0,0,0,0.0,0.0,0.0,2021-01-16,1.2400000000000002,0.9349999999999999,0.03666666666666667,0.006666666666666666,1.9766666666666666
2629,16/01/2021,False,"Matheus Pereira  Matheus Fellipe Costa Pereira (West Bromwich Albion, Midfielder)",MID,WBA,WOL,0,9,48,0,0,2,2,19,82,1,0,0,0,0,1,0,0.07,1.6,1.67,2021-01-16,1.2400000000000002,0.9349999999999999,,,
2646,16/01/2021,True,"Neto  Pedro Neto (Wolverhampton Wanderers, Midfielder)",MID,WOL,WBA,0,19,19,0,0,0,3,19,90,0,0,0,0,0,1,0,0.66,0.02,0.68,2021-01-16,1.9766666666666666,0.5216666666666666,0.12857142857142856,0.08513513513513514,1.2285328185328188
2647,16/01/2021,True,"Saiss  Romain Saiss (Wolverhampton Wanderers, Defender)",DEF,WOL,WBA,0,11,11,0,0,0,3,19,90,0,0,0,0,0,1,0,0.03,0.08,0.11,2021-01-16,1.9766666666666666,0.5216666666666666,0.09833333333333334,0.009999999999999998,1.2400000000000002
2648,16/01/2021,True,"Semedo  Nelson Semedo (Wolverhampton Wanderers, Defender)",DEF,WOL,WBA,0,17,17,0,0,0,3,19,90,0,0,0,0,0,1,0,0.02,0.06,0.08,2021-01-16,1.9766666666666666,0.5216666666666666,0.016,0.188,1.1860000000000004
2649,16/01/2021,True,"Fabio Silva  Fabio Daniel Soares Silva (Wolverhampton Wanderers, Forward)",FWD,WOL,WBA,0,1,25,0,0,1,3,19,90,0,0,0,0,1,1,0,0.02,0.47,0.49,2021-01-16,1.9766666666666666,0.5216666666666666,0.3766304347826087,0.00733695652173913,1.139538043478261
